anio,mes,prov_id,grupo_edad,sexo,pob_mensual
2011,12,10,60 a 69 años,Femenino,12515.5452054795
2011,12,10,60 a 69 años,Masculino,11858.3561643836
2011,12,10,70 a 79 años,Femenino,7651.4301369863
2011,12,10,70 a 79 años,Masculino,6017.62739726027
2011,12,10,80+ años,Femenino,4716.39178082192
2011,12,10,80+ años,Masculino,2555.37534246575
2011,12,14,20 a 39 años,Femenino,530256.942465753
2011,12,14,20 a 39 años,Masculino,528221.241095891
2011,12,14,40 a 49 años,Femenino,199024.123287671
2011,12,14,40 a 49 años,Masculino,189756.016438356
2011,12,14,50 a 59 años,Femenino,177028.501369863
2011,12,14,50 a 59 años,Masculino,163359.619178082
2011,12,14,60 a 69 años,Femenino,148800.789041096
2011,12,14,60 a 69 años,Masculino,126432.964383562
2011,12,14,70 a 79 años,Femenino,100602.035616438
2011,12,14,70 a 79 años,Masculino,72326.1945205479
2011,12,14,80+ años,Femenino,63122.0520547945
2011,12,14,80+ años,Masculino,30362.0493150685
2011,12,18,20 a 39 años,Femenino,157464.312328767
2011,12,18,20 a 39 años,Masculino,150621.106849315
2011,12,18,40 a 49 años,Femenino,56781.5534246575
2011,12,18,40 a 49 años,Masculino,53427.2383561644
2011,12,18,50 a 59 años,Femenino,48658.3917808219
2011,12,18,50 a 59 años,Masculino,46927.6931506849
2011,12,18,60 a 69 años,Femenino,34084.4246575343
2011,12,18,60 a 69 años,Masculino,32272.9616438356
2011,12,18,70 a 79 años,Femenino,21319.394520548
2011,12,18,70 a 79 años,Masculino,16265.3753424658
2011,12,18,80+ años,Femenino,11747.2246575342
2011,12,18,80+ años,Masculino,6544.37260273973
2011,12,22,20 a 39 años,Femenino,169193.531506849
2011,12,22,20 a 39 años,Masculino,162866.980821918
2011,12,22,40 a 49 años,Femenino,58170.8602739726
2011,12,22,40 a 49 años,Masculino,55274.8191780822
2011,12,22,50 a 59 años,Femenino,48989.095890411
2011,12,22,50 a 59 años,Masculino,47843.0575342466
2011,12,22,60 a 69 años,Femenino,32159.5945205479
2011,12,22,60 a 69 años,Masculino,30340.6136986301
2011,12,22,70 a 79 años,Femenino,20063.0657534247
2011,12,22,70 a 79 años,Masculino,15352.5123287671
2011,12,22,80+ años,Femenino,10286.0273972603
2011,12,22,80+ años,Masculino,5718.88219178082
2011,12,26,20 a 39 años,Femenino,85444.4767123288
2011,12,26,20 a 39 años,Masculino,87509.301369863
2011,12,26,40 a 49 años,Femenino,31183.9890410959
2011,12,26,40 a 49 años,Masculino,31055.904109589
2011,12,26,50 a 59 años,Femenino,25163.2
2011,12,26,50 a 59 años,Masculino,24885.8328767123
2011,12,26,60 a 69 años,Femenino,17144.6328767123
2011,12,26,60 a 69 años,Masculino,16004.5780821918
2011,12,26,70 a 79 años,Femenino,10061.802739726
2011,12,26,70 a 79 años,Masculino,7859.23835616438
2011,12,26,80+ años,Femenino,5507.17260273973
2011,12,26,80+ años,Masculino,3120.97808219178
2011,12,30,20 a 39 años,Femenino,189469.035616438
2011,12,30,20 a 39 años,Masculino,188332.284931507
2011,12,30,40 a 49 años,Femenino,73029.5808219178
2011,12,30,40 a 49 años,Masculino,70954.5397260274
2011,12,30,50 a 59 años,Femenino,64747.0904109589
2011,12,30,50 a 59 años,Masculino,60709.2767123288
2011,12,30,60 a 69 años,Femenino,51218.0273972603
2011,12,30,60 a 69 años,Masculino,45256.8794520548
2011,12,30,70 a 79 años,Femenino,35018.5424657534
2011,12,30,70 a 79 años,Masculino,24854.5397260274
2011,12,30,80+ años,Femenino,21473.8630136986
2011,12,30,80+ años,Masculino,9528.12602739726
2011,12,34,20 a 39 años,Femenino,81139.8876712329
2011,12,34,20 a 39 años,Masculino,77350.9589041096
2011,12,34,40 a 49 años,Femenino,30006.6219178082
2011,12,34,40 a 49 años,Masculino,29057.7315068493
2011,12,34,50 a 59 años,Femenino,24903.2410958904
2011,12,34,50 a 59 años,Masculino,24665.3561643836
2011,12,34,60 a 69 años,Femenino,16378.002739726
2011,12,34,60 a 69 años,Masculino,15989.2219178082
2011,12,34,70 a 79 años,Femenino,9696.07671232877
2011,12,34,70 a 79 años,Masculino,8712.72054794521
2011,12,34,80+ años,Femenino,4791.24931506849
2011,12,34,80+ años,Masculino,3470.83561643836
2011,12,38,20 a 39 años,Femenino,109442.953424658
2011,12,38,20 a 39 años,Masculino,106736.684931507
2011,12,38,40 a 49 años,Femenino,38403.6821917808
2011,12,38,40 a 49 años,Masculino,35739.4739726027
2011,12,38,50 a 59 años,Femenino,31363.3068493151
2011,12,38,50 a 59 años,Masculino,28289.7452054795
2011,12,38,60 a 69 años,Femenino,22372.3479452055
2011,12,38,60 a 69 años,Masculino,19895.2383561644
2011,12,38,70 a 79 años,Femenino,12893.8575342466
2011,12,38,70 a 79 años,Masculino,10693.304109589
2011,12,38,80+ años,Femenino,6346.33150684932
2011,12,38,80+ años,Masculino,4007.35342465753
2011,12,42,20 a 39 años,Femenino,48070.1534246575
2011,12,42,20 a 39 años,Masculino,48704.9917808219
2011,12,42,40 a 49 años,Femenino,19853.295890411
2011,12,42,40 a 49 años,Masculino,19525.4767123288
2011,12,42,50 a 59 años,Femenino,17076.6630136986
2011,12,42,50 a 59 años,Masculino,17088.1835616438
2011,12,42,60 a 69 años,Femenino,13818.9369863014
2011,12,42,60 a 69 años,Masculino,13208.6821917808
2011,12,42,70 a 79 años,Femenino,9374.75890410959
2011,12,42,70 a 79 años,Masculino,7558.11780821918
2011,12,42,80+ años,Femenino,5889.70410958904
2011,12,42,80+ años,Masculino,3190.65753424658
2011,12,46,20 a 39 años,Femenino,57287.3589041096
2011,12,46,20 a 39 años,Masculino,56676.5178082192
2011,12,46,40 a 49 años,Femenino,19143.4328767123
2011,12,46,40 a 49 años,Masculino,19002.4246575343
2011,12,46,50 a 59 años,Femenino,15483.5945205479
2011,12,46,50 a 59 años,Masculino,15595.1808219178
2011,12,46,60 a 69 años,Femenino,10716.6301369863
2011,12,46,60 a 69 años,Masculino,10367.0931506849
2011,12,46,70 a 79 años,Femenino,6378.92054794521
2011,12,46,70 a 79 años,Masculino,5068.24109589041
2011,12,46,80+ años,Femenino,3665.34520547945
2011,12,46,80+ años,Masculino,2078.56438356164
2011,12,50,20 a 39 años,Femenino,277190.58630137
2011,12,50,20 a 39 años,Masculino,276557.408219178
2011,12,50,40 a 49 años,Femenino,101515.698630137
2011,12,50,40 a 49 años,Masculino,95196.3835616438
2011,12,50,50 a 59 años,Femenino,90394.2904109589
2011,12,50,50 a 59 años,Masculino,81974.4794520548
2011,12,50,60 a 69 años,Femenino,75114.6301369863
2011,12,50,60 a 69 años,Masculino,64479.4794520548
2011,12,50,70 a 79 años,Femenino,47701.597260274
2011,12,50,70 a 79 años,Masculino,35970.9808219178
2011,12,50,80+ años,Femenino,28461.6383561644
2011,12,50,80+ años,Masculino,15814.4684931507
2011,12,54,20 a 39 años,Femenino,169369.945205479
2011,12,54,20 a 39 años,Masculino,164765.367123288
2011,12,54,40 a 49 años,Femenino,59370.5068493151
2011,12,54,40 a 49 años,Masculino,57927.3917808219
2011,12,54,50 a 59 años,Femenino,47722.6630136986
2011,12,54,50 a 59 años,Masculino,48407.3287671233
2011,12,54,60 a 69 años,Femenino,30545.3369863014
2011,12,54,60 a 69 años,Masculino,30112.5369863014
2011,12,54,70 a 79 años,Femenino,18028.8082191781
2011,12,54,70 a 79 años,Masculino,15566.1698630137
2011,12,54,80+ años,Femenino,8862.65753424658
2011,12,54,80+ años,Masculino,5857.24931506849
2011,12,58,20 a 39 años,Femenino,94728.2328767123
2011,12,58,20 a 39 años,Masculino,94485.4438356164
2011,12,58,40 a 49 años,Femenino,36348.1205479452
2011,12,58,40 a 49 años,Masculino,34696.3479452055
2011,12,58,50 a 59 años,Femenino,28279.1671232877
2011,12,58,50 a 59 años,Masculino,27210.4931506849
2011,12,58,60 a 69 años,Femenino,18317.5150684932
2011,12,58,60 a 69 años,Masculino,17372.8767123288
2011,12,58,70 a 79 años,Femenino,9743.68767123288
2011,12,58,70 a 79 años,Masculino,8007.69863013699
2011,12,58,80+ años,Femenino,5136.08767123288
2011,12,58,80+ años,Masculino,2935.68493150685
2011,12,62,20 a 39 años,Femenino,102523.605479452
2011,12,62,20 a 39 años,Masculino,102446.402739726
2011,12,62,40 a 49 años,Femenino,39974.4630136986
2011,12,62,40 a 49 años,Masculino,38802.1123287671
2011,12,62,50 a 59 años,Femenino,33068.6794520548
2011,12,62,50 a 59 años,Masculino,32029.4849315069
2011,12,62,60 a 69 años,Femenino,23913.8273972603
2011,12,62,60 a 69 años,Masculino,22789.7917808219
2011,12,62,70 a 79 años,Femenino,13928.2246575342
2011,12,62,70 a 79 años,Masculino,11783.2821917808
2011,12,62,80+ años,Femenino,7913.01095890411
2011,12,62,80+ años,Masculino,4771.7397260274
2011,12,66,20 a 39 años,Femenino,194876.663013699
2011,12,66,20 a 39 años,Masculino,188042.430136986
2011,12,66,40 a 49 años,Femenino,66707.7041095891
2011,12,66,40 a 49 años,Masculino,63577.3890410959
2011,12,66,50 a 59 años,Femenino,53038.2575342466
2011,12,66,50 a 59 años,Masculino,49970.9397260274
2011,12,66,60 a 69 años,Femenino,37853.8054794521
2011,12,66,60 a 69 años,Masculino,34323.2082191781
2011,12,66,70 a 79 años,Femenino,22290.1726027397
2011,12,66,70 a 79 años,Masculino,18686.6109589041
2011,12,66,80+ años,Femenino,11781.5808219178
2011,12,66,80+ años,Masculino,7362.01095890411
2011,12,70,20 a 39 años,Femenino,105792.882191781
2011,12,70,20 a 39 años,Masculino,106711.38630137
2011,12,70,40 a 49 años,Femenino,39165.3561643836
2011,12,70,40 a 49 años,Masculino,37080.8630136986
2011,12,70,50 a 59 años,Femenino,34122.5123287671
2011,12,70,50 a 59 años,Masculino,30548.8328767123
2011,12,70,60 a 69 años,Femenino,27388.1698630137
2011,12,70,60 a 69 años,Masculino,23468.701369863
2011,12,70,70 a 79 años,Femenino,16179.8657534247
2011,12,70,70 a 79 años,Masculino,12095.5479452055
2011,12,70,80+ años,Femenino,8378.98356164384
2011,12,70,80+ años,Masculino,4800.83561643836
2011,12,74,20 a 39 años,Femenino,68826.2794520548
2011,12,74,20 a 39 años,Masculino,68235.6465753425
2011,12,74,40 a 49 años,Femenino,25706.7424657534
2011,12,74,40 a 49 años,Masculino,25893.2794520548
2011,12,74,50 a 59 años,Femenino,21776.7726027397
2011,12,74,50 a 59 años,Masculino,21240.4712328767
2011,12,74,60 a 69 años,Femenino,16810.8164383562
2011,12,74,60 a 69 años,Masculino,15550.5534246575
2011,12,74,70 a 79 años,Femenino,10120.0383561644
2011,12,74,70 a 79 años,Masculino,8049.47397260274
2011,12,74,80+ años,Femenino,5805.46575342466
2011,12,74,80+ años,Masculino,3095.9397260274
2011,12,78,20 a 39 años,Femenino,47829.101369863
2011,12,78,20 a 39 años,Masculino,52184.1479452055
2011,12,78,40 a 49 años,Femenino,16285.2876712329
2011,12,78,40 a 49 años,Masculino,17656.5506849315
2011,12,78,50 a 59 años,Femenino,11871.9315068493
2011,12,78,50 a 59 años,Masculino,13116.6849315068
2011,12,78,60 a 69 años,Femenino,7202.56712328767
2011,12,78,60 a 69 años,Masculino,7123.1698630137
2011,12,78,70 a 79 años,Femenino,3822.98630136986
2011,12,78,70 a 79 años,Masculino,3232.01643835616
2011,12,78,80+ años,Femenino,1696.74246575343
2011,12,78,80+ años,Masculino,1095.98904109589
2011,12,82,20 a 39 años,Femenino,514631.6
2011,12,82,20 a 39 años,Masculino,512039.852054795
2011,12,82,40 a 49 años,Femenino,189909.484931507
2011,12,82,40 a 49 años,Masculino,182561.246575342
2011,12,82,50 a 59 años,Femenino,173454.854794521
2011,12,82,50 a 59 años,Masculino,161271.863013699
2011,12,82,60 a 69 años,Femenino,142121.090410959
2011,12,82,60 a 69 años,Masculino,121087.410958904
2011,12,82,70 a 79 años,Femenino,101902.219178082
2011,12,82,70 a 79 años,Masculino,71013.5397260274
2011,12,82,80+ años,Femenino,69700.4684931507
2011,12,82,80+ años,Masculino,31873.3835616438
2011,12,86,20 a 39 años,Femenino,134450.301369863
2011,12,86,20 a 39 años,Masculino,131055.01369863
2011,12,86,40 a 49 años,Femenino,44405.1808219178
2011,12,86,40 a 49 años,Masculino,44868.901369863
2011,12,86,50 a 59 años,Femenino,37243.9123287671
2011,12,86,50 a 59 años,Masculino,37515.2849315069
2011,12,86,60 a 69 años,Femenino,27237.5835616438
2011,12,86,60 a 69 años,Masculino,26547.4602739726
2011,12,86,70 a 79 años,Femenino,17383.7178082192
2011,12,86,70 a 79 años,Masculino,14101.1808219178
2011,12,86,80+ años,Femenino,9974.98356164384
2011,12,86,80+ años,Masculino,5693.46849315069
2011,12,90,20 a 39 años,Femenino,239342.347945206
2011,12,90,20 a 39 años,Masculino,235152.01369863
2011,12,90,40 a 49 años,Femenino,79876.1369863014
2011,12,90,40 a 49 años,Masculino,75869.1726027397
2011,12,90,50 a 59 años,Femenino,73102.5589041096
2011,12,90,50 a 59 años,Masculino,67943.8904109589
2011,12,90,60 a 69 años,Femenino,52784.2767123288
2011,12,90,60 a 69 años,Masculino,47929.6657534247
2011,12,90,70 a 79 años,Femenino,31420.1589041096
2011,12,90,70 a 79 años,Masculino,23414.0164383562
2011,12,90,80+ años,Femenino,18229.8410958904
2011,12,90,80+ años,Masculino,10020.5205479452
2011,12,94,20 a 39 años,Femenino,22947.7452054795
2011,12,94,20 a 39 años,Masculino,24129.2054794521
2011,12,94,40 a 49 años,Femenino,8993.96712328767
2011,12,94,40 a 49 años,Masculino,9126.06301369863
2011,12,94,50 a 59 años,Femenino,6635.64109589041
2011,12,94,50 a 59 años,Masculino,7302.32054794521
2011,12,94,60 a 69 años,Femenino,3101.29589041096
2011,12,94,60 a 69 años,Masculino,3243.17260273973
2011,12,94,70 a 79 años,Femenino,1300.90410958904
2011,12,94,70 a 79 años,Masculino,1106.56438356164
2011,12,94,80+ años,Femenino,602.857534246575
2011,12,94,80+ años,Masculino,307.216438356164
2012,1,2,20 a 39 años,Femenino,473608
2012,1,2,20 a 39 años,Masculino,450407
2012,1,2,40 a 49 años,Femenino,190315
2012,1,2,40 a 49 años,Masculino,170278
2012,1,2,50 a 59 años,Femenino,180583
2012,1,2,50 a 59 años,Masculino,147408
2012,1,2,60 a 69 años,Femenino,161703
2012,1,2,60 a 69 años,Masculino,118862
2012,1,2,70 a 79 años,Femenino,122594
2012,1,2,70 a 79 años,Masculino,76001
2012,1,2,80+ años,Femenino,101519
2012,1,2,80+ años,Masculino,43529
2012,1,6,20 a 39 años,Femenino,2448483
2012,1,6,20 a 39 años,Masculino,2439664
2012,1,6,40 a 49 años,Femenino,955891
2012,1,6,40 a 49 años,Masculino,917086
2012,1,6,50 a 59 años,Femenino,829632
2012,1,6,50 a 59 años,Masculino,767281
2012,1,6,60 a 69 años,Femenino,666835
2012,1,6,60 a 69 años,Masculino,572814
2012,1,6,70 a 79 años,Femenino,445833
2012,1,6,70 a 79 años,Masculino,319593
2012,1,6,80+ años,Femenino,285697
2012,1,6,80+ años,Masculino,137494
2012,1,10,20 a 39 años,Femenino,58114
2012,1,10,20 a 39 años,Masculino,58785
2012,1,10,40 a 49 años,Femenino,20804
2012,1,10,40 a 49 años,Masculino,20801
2012,1,10,50 a 59 años,Femenino,17194
2012,1,10,50 a 59 años,Masculino,17215
2012,1,10,60 a 69 años,Femenino,12553
2012,1,10,60 a 69 años,Masculino,11897
2012,1,10,70 a 79 años,Femenino,7664
2012,1,10,70 a 79 años,Masculino,6033
2012,1,10,80+ años,Femenino,4731
2012,1,10,80+ años,Masculino,2562
2012,1,14,20 a 39 años,Femenino,530942
2012,1,14,20 a 39 años,Masculino,528979
2012,1,14,40 a 49 años,Femenino,199239
2012,1,14,40 a 49 años,Masculino,189981
2012,1,14,50 a 59 años,Femenino,177179
2012,1,14,50 a 59 años,Masculino,163526
2012,1,14,60 a 69 años,Femenino,149060
2012,1,14,60 a 69 años,Masculino,126643
2012,1,14,70 a 79 años,Femenino,100733
2012,1,14,70 a 79 años,Masculino,72431
2012,1,14,80+ años,Femenino,63230
2012,1,14,80+ años,Masculino,30417
2012,1,18,20 a 39 años,Femenino,157709
2012,1,18,20 a 39 años,Masculino,150890
2012,1,18,40 a 49 años,Femenino,56823
2012,1,18,40 a 49 años,Masculino,53450
2012,1,18,50 a 59 años,Femenino,48735
2012,1,18,50 a 59 años,Masculino,46975
2012,1,18,60 a 69 años,Femenino,34177
2012,1,18,60 a 69 años,Masculino,32368
2012,1,18,70 a 79 años,Femenino,21356
2012,1,18,70 a 79 años,Masculino,16303
2012,1,18,80+ años,Femenino,11784
2012,1,18,80+ años,Masculino,6560
2012,1,22,20 a 39 años,Femenino,169493
2012,1,22,20 a 39 años,Masculino,163178
2012,1,22,40 a 49 años,Femenino,58227
2012,1,22,40 a 49 años,Masculino,55311
2012,1,22,50 a 59 años,Femenino,49077
2012,1,22,50 a 59 años,Masculino,47902
2012,1,22,60 a 69 años,Femenino,32252
2012,1,22,60 a 69 años,Masculino,30432
2012,1,22,70 a 79 años,Femenino,20095
2012,1,22,70 a 79 años,Masculino,15374
2012,1,22,80+ años,Femenino,10320
2012,1,22,80+ años,Masculino,5734
2012,1,26,20 a 39 años,Femenino,85583
2012,1,26,20 a 39 años,Masculino,87666
2012,1,26,40 a 49 años,Femenino,31251
2012,1,26,40 a 49 años,Masculino,31123
2012,1,26,50 a 59 años,Femenino,25219
2012,1,26,50 a 59 años,Masculino,24939
2012,1,26,60 a 69 años,Femenino,17204
2012,1,26,60 a 69 años,Masculino,16058
2012,1,26,70 a 79 años,Femenino,10090
2012,1,26,70 a 79 años,Masculino,7882
2012,1,26,80+ años,Femenino,5529
2012,1,26,80+ años,Masculino,3131
2012,1,30,20 a 39 años,Femenino,189693
2012,1,30,20 a 39 años,Masculino,188574
2012,1,30,40 a 49 años,Femenino,73105
2012,1,30,40 a 49 años,Masculino,71041
2012,1,30,50 a 59 años,Femenino,64822
2012,1,30,50 a 59 años,Masculino,60761
2012,1,30,60 a 69 años,Femenino,51314
2012,1,30,60 a 69 años,Masculino,45343
2012,1,30,70 a 79 años,Femenino,35065
2012,1,30,70 a 79 años,Masculino,24910
2012,1,30,80+ años,Femenino,21521
2012,1,30,80+ años,Masculino,9548
2012,1,34,20 a 39 años,Femenino,81261
2012,1,34,20 a 39 años,Masculino,77486
2012,1,34,40 a 49 años,Femenino,30040
2012,1,34,40 a 49 años,Masculino,29072
2012,1,34,50 a 59 años,Femenino,24948
2012,1,34,50 a 59 años,Masculino,24704
2012,1,34,60 a 69 años,Femenino,16431
2012,1,34,60 a 69 años,Masculino,16035
2012,1,34,70 a 79 años,Femenino,9723
2012,1,34,70 a 79 años,Masculino,8732
2012,1,34,80+ años,Femenino,4809
2012,1,34,80+ años,Masculino,3484
2012,1,38,20 a 39 años,Femenino,109596
2012,1,38,20 a 39 años,Masculino,106904
2012,1,38,40 a 49 años,Femenino,38487
2012,1,38,40 a 49 años,Masculino,35825
2012,1,38,50 a 59 años,Femenino,31409
2012,1,38,50 a 59 años,Masculino,28321
2012,1,38,60 a 69 años,Femenino,22438
2012,1,38,60 a 69 años,Masculino,19949
2012,1,38,70 a 79 años,Femenino,12928
2012,1,38,70 a 79 años,Masculino,10717
2012,1,38,80+ años,Femenino,6373
2012,1,38,80+ años,Masculino,4024
2012,1,42,20 a 39 años,Femenino,48124
2012,1,42,20 a 39 años,Masculino,48763
2012,1,42,40 a 49 años,Femenino,19873
2012,1,42,40 a 49 años,Masculino,19540
2012,1,42,50 a 59 años,Femenino,17099
2012,1,42,50 a 59 años,Masculino,17105
2012,1,42,60 a 69 años,Femenino,13840
2012,1,42,60 a 69 años,Masculino,13230
2012,1,42,70 a 79 años,Femenino,9392
2012,1,42,70 a 79 años,Masculino,7574
2012,1,42,80+ años,Femenino,5901
2012,1,42,80+ años,Masculino,3200
2012,1,46,20 a 39 años,Femenino,57410
2012,1,46,20 a 39 años,Masculino,56804
2012,1,46,40 a 49 años,Femenino,19178
2012,1,46,40 a 49 años,Masculino,19033
2012,1,46,50 a 59 años,Femenino,15514
2012,1,46,50 a 59 años,Masculino,15621
2012,1,46,60 a 69 años,Femenino,10754
2012,1,46,60 a 69 años,Masculino,10402
2012,1,46,70 a 79 años,Femenino,6392
2012,1,46,70 a 79 años,Masculino,5082
2012,1,46,80+ años,Femenino,3678
2012,1,46,80+ años,Masculino,2084
2012,1,50,20 a 39 años,Femenino,277558
2012,1,50,20 a 39 años,Masculino,276983
2012,1,50,40 a 49 años,Femenino,101669
2012,1,50,40 a 49 años,Masculino,95362
2012,1,50,50 a 59 años,Femenino,90432
2012,1,50,50 a 59 años,Masculino,82011
2012,1,50,60 a 69 años,Femenino,75276
2012,1,50,60 a 69 años,Masculino,64609
2012,1,50,70 a 79 años,Femenino,47785
2012,1,50,70 a 79 años,Masculino,36034
2012,1,50,80+ años,Femenino,28534
2012,1,50,80+ años,Masculino,15856
2012,1,54,20 a 39 años,Femenino,169674
2012,1,54,20 a 39 años,Masculino,165078
2012,1,54,40 a 49 años,Femenino,59441
2012,1,54,40 a 49 años,Masculino,57973
2012,1,54,50 a 59 años,Femenino,47838
2012,1,54,50 a 59 años,Masculino,48505
2012,1,54,60 a 69 años,Femenino,30647
2012,1,54,60 a 69 años,Masculino,30208
2012,1,54,70 a 79 años,Femenino,18070
2012,1,54,70 a 79 años,Masculino,15597
2012,1,54,80+ años,Femenino,8903
2012,1,54,80+ años,Masculino,5875
2012,1,58,20 a 39 años,Femenino,94831
2012,1,58,20 a 39 años,Masculino,94608
2012,1,58,40 a 49 años,Femenino,36417
2012,1,58,40 a 49 años,Masculino,34762
2012,1,58,50 a 59 años,Femenino,28350
2012,1,58,50 a 59 años,Masculino,27264
2012,1,58,60 a 69 años,Femenino,18392
2012,1,58,60 a 69 años,Masculino,17437
2012,1,58,70 a 79 años,Femenino,9778
2012,1,58,70 a 79 años,Masculino,8037
2012,1,58,80+ años,Femenino,5158
2012,1,58,80+ años,Masculino,2948
2012,1,62,20 a 39 años,Femenino,102673
2012,1,62,20 a 39 años,Masculino,102611
2012,1,62,40 a 49 años,Femenino,40034
2012,1,62,40 a 49 años,Masculino,38867
2012,1,62,50 a 59 años,Femenino,33130
2012,1,62,50 a 59 años,Masculino,32079
2012,1,62,60 a 69 años,Femenino,23985
2012,1,62,60 a 69 años,Masculino,22854
2012,1,62,70 a 79 años,Femenino,13965
2012,1,62,70 a 79 años,Masculino,11817
2012,1,62,80+ años,Femenino,7939
2012,1,62,80+ años,Masculino,4790
2012,1,66,20 a 39 años,Femenino,195209
2012,1,66,20 a 39 años,Masculino,188396
2012,1,66,40 a 49 años,Femenino,66843
2012,1,66,40 a 49 años,Masculino,63694
2012,1,66,50 a 59 años,Femenino,53122
2012,1,66,50 a 59 años,Masculino,50045
2012,1,66,60 a 69 años,Femenino,37966
2012,1,66,60 a 69 años,Masculino,34414
2012,1,66,70 a 79 años,Femenino,22343
2012,1,66,70 a 79 años,Masculino,18725
2012,1,66,80+ años,Femenino,11826
2012,1,66,80+ años,Masculino,7388
2012,1,70,20 a 39 años,Femenino,105932
2012,1,70,20 a 39 años,Masculino,106868
2012,1,70,40 a 49 años,Femenino,39235
2012,1,70,40 a 49 años,Masculino,37159
2012,1,70,50 a 59 años,Femenino,34144
2012,1,70,50 a 59 años,Masculino,30571
2012,1,70,60 a 69 años,Femenino,27450
2012,1,70,60 a 69 años,Masculino,23520
2012,1,70,70 a 79 años,Femenino,16218
2012,1,70,70 a 79 años,Masculino,12124
2012,1,70,80+ años,Femenino,8402
2012,1,70,80+ años,Masculino,4814
2012,1,74,20 a 39 años,Femenino,68931
2012,1,74,20 a 39 años,Masculino,68343
2012,1,74,40 a 49 años,Femenino,25747
2012,1,74,40 a 49 años,Masculino,25936
2012,1,74,50 a 59 años,Femenino,21811
2012,1,74,50 a 59 años,Masculino,21273
2012,1,74,60 a 69 años,Femenino,16856
2012,1,74,60 a 69 años,Masculino,15592
2012,1,74,70 a 79 años,Femenino,10149
2012,1,74,70 a 79 años,Masculino,8073
2012,1,74,80+ años,Femenino,5825
2012,1,74,80+ años,Masculino,3108
2012,1,78,20 a 39 años,Femenino,47961
2012,1,78,20 a 39 años,Masculino,52318
2012,1,78,40 a 49 años,Femenino,16332
2012,1,78,40 a 49 años,Masculino,17707
2012,1,78,50 a 59 años,Femenino,11911
2012,1,78,50 a 59 años,Masculino,13160
2012,1,78,60 a 69 años,Femenino,7230
2012,1,78,60 a 69 años,Masculino,7154
2012,1,78,70 a 79 años,Femenino,3837
2012,1,78,70 a 79 años,Masculino,3240
2012,1,78,80+ años,Femenino,1706
2012,1,78,80+ años,Masculino,1101
2012,1,82,20 a 39 años,Femenino,515233
2012,1,82,20 a 39 años,Masculino,512681
2012,1,82,40 a 49 años,Femenino,190052
2012,1,82,40 a 49 años,Masculino,182712
2012,1,82,50 a 59 años,Femenino,173591
2012,1,82,50 a 59 años,Masculino,161381
2012,1,82,60 a 69 años,Femenino,142351
2012,1,82,60 a 69 años,Masculino,121287
2012,1,82,70 a 79 años,Femenino,101957
2012,1,82,70 a 79 años,Masculino,71069
2012,1,82,80+ años,Femenino,69804
2012,1,82,80+ años,Masculino,31915
2012,1,86,20 a 39 años,Femenino,134669
2012,1,86,20 a 39 años,Masculino,131258
2012,1,86,40 a 49 años,Femenino,44493
2012,1,86,40 a 49 años,Masculino,44945
2012,1,86,50 a 59 años,Femenino,37284
2012,1,86,50 a 59 años,Masculino,37540
2012,1,86,60 a 69 años,Femenino,27304
2012,1,86,60 a 69 años,Masculino,26616
2012,1,86,70 a 79 años,Femenino,17412
2012,1,86,70 a 79 años,Masculino,14127
2012,1,86,80+ años,Femenino,9998
2012,1,86,80+ años,Masculino,5704
2012,1,90,20 a 39 años,Femenino,239749
2012,1,90,20 a 39 años,Masculino,235572
2012,1,90,40 a 49 años,Femenino,79984
2012,1,90,40 a 49 años,Masculino,75984
2012,1,90,50 a 59 años,Femenino,73157
2012,1,90,50 a 59 años,Masculino,67963
2012,1,90,60 a 69 años,Femenino,52960
2012,1,90,60 a 69 años,Masculino,48098
2012,1,90,70 a 79 años,Femenino,31456
2012,1,90,70 a 79 años,Masculino,23453
2012,1,90,80+ años,Femenino,18287
2012,1,90,80+ años,Masculino,10046
2012,1,94,20 a 39 años,Femenino,23010
2012,1,94,20 a 39 años,Masculino,24198
2012,1,94,40 a 49 años,Femenino,9009
2012,1,94,40 a 49 años,Masculino,9136
2012,1,94,50 a 59 años,Femenino,6668
2012,1,94,50 a 59 años,Masculino,7334
2012,1,94,60 a 69 años,Femenino,3121
2012,1,94,60 a 69 años,Masculino,3265
2012,1,94,70 a 79 años,Femenino,1306
2012,1,94,70 a 79 años,Masculino,1112
2012,1,94,80+ años,Femenino,606
2012,1,94,80+ años,Masculino,309
2012,2,2,20 a 39 años,Femenino,473426.658469945
2012,2,2,20 a 39 años,Masculino,450290.792349727
2012,2,2,40 a 49 años,Femenino,190600.352459016
2012,2,2,40 a 49 años,Masculino,170604.855191257
2012,2,2,50 a 59 años,Femenino,180531.50273224
2012,2,2,50 a 59 años,Masculino,147420.87431694
2012,2,2,60 a 69 años,Femenino,161784.565573771
2012,2,2,60 a 69 años,Masculino,118934.24863388
2012,2,2,70 a 79 años,Femenino,122688.270491803
2012,2,2,70 a 79 años,Masculino,76069.9453551913
2012,2,2,80+ años,Femenino,101481.224043716
2012,2,2,80+ años,Masculino,43529.5928961749
2012,2,6,20 a 39 años,Femenino,2450512.99180328
2012,2,6,20 a 39 años,Masculino,2442023.04918033
2012,2,6,40 a 49 años,Femenino,957340.631147541
2012,2,6,40 a 49 años,Masculino,918603.983606558
2012,2,6,50 a 59 años,Femenino,830411.150273224
