anio,prov_id,prov_nombre,grupo_edad,sexo,proy_pob,pob_est_2022
2010,2,CABA,20 a 39 años,Femenino,475266,487711
2010,2,CABA,20 a 39 años,Masculino,450682,450632
2010,2,CABA,40 a 49 años,Femenino,185857,239774
2010,2,CABA,40 a 49 años,Masculino,164611,212440
2010,2,CABA,50 a 59 años,Femenino,181273,197626
2010,2,CABA,50 a 59 años,Masculino,146892,163778
2010,2,CABA,60 a 69 años,Femenino,159298,177234
2010,2,CABA,60 a 69 años,Masculino,116896,134881
2010,2,CABA,70 a 79 años,Femenino,121928,145588
2010,2,CABA,70 a 79 años,Masculino,75226,94649
2010,2,CABA,80+ años,Femenino,101710,100610
2010,2,CABA,80+ años,Masculino,43137,47994
2010,6,Buenos Aires,20 a 39 años,Femenino,2390882,2616669
2010,6,Buenos Aires,20 a 39 años,Masculino,2374948,2508060
2010,6,Buenos Aires,40 a 49 años,Femenino,927339,1237642
2010,6,Buenos Aires,40 a 49 años,Masculino,887183,1150653
2010,6,Buenos Aires,50 a 59 años,Femenino,811446,953510
2010,6,Buenos Aires,50 a 59 años,Masculino,749592,867242
2010,6,Buenos Aires,60 a 69 años,Femenino,635955,774148
2010,6,Buenos Aires,60 a 69 años,Masculino,547287,660434
2010,6,Buenos Aires,70 a 79 años,Femenino,436264,554740
2010,6,Buenos Aires,70 a 79 años,Masculino,311545,409703
2010,6,Buenos Aires,80+ años,Femenino,273339,315700
2010,6,Buenos Aires,80+ años,Masculino,131209,164197
2010,10,Catamarca,20 a 39 años,Femenino,56587,69568
2010,10,Catamarca,20 a 39 años,Masculino,57061,67484
2010,10,Catamarca,40 a 49 años,Femenino,19839,29756
2010,10,Catamarca,40 a 49 años,Masculino,19917,28320
2010,10,Catamarca,50 a 59 años,Femenino,16648,21346
2010,10,Catamarca,50 a 59 años,Masculino,16734,20057
2010,10,Catamarca,60 a 69 años,Femenino,11676,16782
2010,10,Catamarca,60 a 69 años,Masculino,10994,15424
2010,10,Catamarca,70 a 79 años,Femenino,7390,10466
2010,10,Catamarca,70 a 79 años,Masculino,5693,8744
2010,10,Catamarca,80+ años,Femenino,4389,5677
2010,10,Catamarca,80+ años,Masculino,2409,3212
2010,14,Córdoba,20 a 39 años,Femenino,514404,590657
2010,14,Córdoba,20 a 39 años,Masculino,510757,566330
2010,14,Córdoba,40 a 49 años,Femenino,194566,267414
2010,14,Córdoba,40 a 49 años,Masculino,185136,251147
2010,14,Córdoba,50 a 59 años,Femenino,173796,203970
2010,14,Córdoba,50 a 59 años,Masculino,159777,187612
2010,14,Córdoba,60 a 69 años,Femenino,142743,171581
2010,14,Córdoba,60 a 69 años,Masculino,121542,146956
2010,14,Córdoba,70 a 79 años,Femenino,97928,125908
2010,14,Córdoba,70 a 79 años,Masculino,70161,92655
2010,14,Córdoba,80+ años,Femenino,60672,69646
2010,14,Córdoba,80+ años,Masculino,29155,36639
2010,18,Corrientes,20 a 39 años,Femenino,152099,197070
2010,18,Corrientes,20 a 39 años,Masculino,144838,184522
2010,18,Corrientes,40 a 49 años,Femenino,55919,76986
2010,18,Corrientes,40 a 49 años,Masculino,52960,71224
2010,18,Corrientes,50 a 59 años,Femenino,46871,60569
2010,18,Corrientes,50 a 59 años,Masculino,45808,54693
2010,18,Corrientes,60 a 69 años,Femenino,32062,48537
2010,18,Corrientes,60 a 69 años,Masculino,30149,43737
2010,18,Corrientes,70 a 79 años,Femenino,20508,29794
2010,18,Corrientes,70 a 79 años,Masculino,15473,24149
2010,18,Corrientes,80+ años,Femenino,10929,15796
2010,18,Corrientes,80+ años,Masculino,6201,8626
2010,22,Chaco,20 a 39 años,Femenino,162661,189918
2010,22,Chaco,20 a 39 años,Masculino,156182,176432
2010,22,Chaco,40 a 49 años,Femenino,57024,74048
2010,22,Chaco,40 a 49 años,Masculino,54585,68146
2010,22,Chaco,50 a 59 años,Femenino,46895,55057
2010,22,Chaco,50 a 59 años,Masculino,46393,49618
2010,22,Chaco,60 a 69 años,Femenino,30197,42846
2010,22,Chaco,60 a 69 años,Masculino,28363,38355
2010,22,Chaco,70 a 79 años,Femenino,19348,24145
2010,22,Chaco,70 a 79 años,Masculino,14901,18957
2010,22,Chaco,80+ años,Femenino,9522,12530
2010,22,Chaco,80+ años,Masculino,5387,6483
2010,26,Chubut,20 a 39 años,Femenino,82229,92410
2010,26,Chubut,20 a 39 años,Masculino,83877,90670
2010,26,Chubut,40 a 49 años,Femenino,29772,44067
2010,26,Chubut,40 a 49 años,Masculino,29672,42441
2010,26,Chubut,50 a 59 años,Femenino,23882,30700
2010,26,Chubut,50 a 59 años,Masculino,23664,28924
2010,26,Chubut,60 a 69 años,Femenino,15826,23445
2010,26,Chubut,60 a 69 años,Masculino,14818,21221
2010,26,Chubut,70 a 79 años,Femenino,9450,14289
2010,26,Chubut,70 a 79 años,Masculino,7371,11777
2010,26,Chubut,80+ años,Femenino,5019,7728
2010,26,Chubut,80+ años,Masculino,2895,4578
2010,30,Entre Ríos,20 a 39 años,Femenino,184423,216233
2010,30,Entre Ríos,20 a 39 años,Masculino,182937,209003
2010,30,Entre Ríos,40 a 49 años,Femenino,71491,96007
2010,30,Entre Ríos,40 a 49 años,Masculino,69152,91742
2010,30,Entre Ríos,50 a 59 años,Femenino,63047,75121
2010,30,Entre Ríos,50 a 59 años,Masculino,59561,70496
2010,30,Entre Ríos,60 a 69 años,Femenino,49040,62750
2010,30,Entre Ríos,60 a 69 años,Masculino,43292,54690
2010,30,Entre Ríos,70 a 79 años,Femenino,34040,43688
2010,30,Entre Ríos,70 a 79 años,Masculino,23658,33081
2010,30,Entre Ríos,80+ años,Femenino,20414,24813
2010,30,Entre Ríos,80+ años,Masculino,9110,12079
2010,34,Formosa,20 a 39 años,Femenino,78617,97802
2010,34,Formosa,20 a 39 años,Masculino,74606,90646
2010,34,Formosa,40 a 49 años,Femenino,29285,38400
2010,34,Formosa,40 a 49 años,Masculino,28734,35712
2010,34,Formosa,50 a 59 años,Femenino,23824,29696
2010,34,Formosa,50 a 59 años,Masculino,23753,27870
2010,34,Formosa,60 a 69 años,Femenino,15229,23312
2010,34,Formosa,60 a 69 años,Masculino,15005,21399
2010,34,Formosa,70 a 79 años,Femenino,9104,13426
2010,34,Formosa,70 a 79 años,Masculino,8277,11486
2010,34,Formosa,80+ años,Femenino,4395,6494
2010,34,Formosa,80+ años,Masculino,3182,4170
2010,38,Jujuy,20 a 39 años,Femenino,106074,129379
2010,38,Jujuy,20 a 39 años,Masculino,103076,123280
2010,38,Jujuy,40 a 49 años,Femenino,36662,58243
2010,38,Jujuy,40 a 49 años,Masculino,33957,54069
2010,38,Jujuy,50 a 59 años,Femenino,30305,41054
2010,38,Jujuy,50 a 59 años,Masculino,27572,36142
2010,38,Jujuy,60 a 69 años,Femenino,20904,32129
2010,38,Jujuy,60 a 69 años,Masculino,18701,27239
2010,38,Jujuy,70 a 79 años,Femenino,12149,20054
2010,38,Jujuy,70 a 79 años,Masculino,10165,15762
2010,38,Jujuy,80+ años,Femenino,5755,10245
2010,38,Jujuy,80+ años,Masculino,3646,6258
2010,42,La Pampa,20 a 39 años,Femenino,46869,53069
2010,42,La Pampa,20 a 39 años,Masculino,47416,51971
2010,42,La Pampa,40 a 49 años,Femenino,19422,24782
2010,42,La Pampa,40 a 49 años,Masculino,19218,23993
2010,42,La Pampa,50 a 59 años,Femenino,16594,19673
2010,42,La Pampa,50 a 59 años,Masculino,16721,18720
2010,42,La Pampa,60 a 69 años,Femenino,13333,15939
2010,42,La Pampa,60 a 69 años,Masculino,12709,14995
2010,42,La Pampa,70 a 79 años,Femenino,9000,11639
2010,42,La Pampa,70 a 79 años,Masculino,7219,9377
2010,42,La Pampa,80+ años,Femenino,5636,6443
2010,42,La Pampa,80+ años,Masculino,2983,3711
2010,46,La Rioja,20 a 39 años,Femenino,54539,65283
2010,46,La Rioja,20 a 39 años,Masculino,53847,61749
2010,46,La Rioja,40 a 49 años,Femenino,18410,26896
2010,46,La Rioja,40 a 49 años,Masculino,18365,25141
2010,46,La Rioja,50 a 59 años,Femenino,14788,18883
2010,46,La Rioja,50 a 59 años,Masculino,14992,17710
2010,46,La Rioja,60 a 69 años,Femenino,9898,14231
2010,46,La Rioja,60 a 69 años,Masculino,9589,13311
2010,46,La Rioja,70 a 79 años,Femenino,6094,8638
2010,46,La Rioja,70 a 79 años,Masculino,4781,6915
2010,46,La Rioja,80+ años,Femenino,3380,4183
2010,46,La Rioja,80+ años,Masculino,1961,2435
2010,50,Mendoza,20 a 39 años,Femenino,268658,307499
2010,50,Mendoza,20 a 39 años,Masculino,266737,296423
2010,50,Mendoza,40 a 49 años,Femenino,98351,137781
2010,50,Mendoza,40 a 49 años,Masculino,91765,128333
2010,50,Mendoza,50 a 59 años,Femenino,89524,105301
2010,50,Mendoza,50 a 59 años,Masculino,81164,93546
2010,50,Mendoza,60 a 69 años,Femenino,71371,90256
2010,50,Mendoza,60 a 69 años,Masculino,61455,76909
2010,50,Mendoza,70 a 79 años,Femenino,46000,66301
2010,50,Mendoza,70 a 79 años,Masculino,34677,50055
2010,50,Mendoza,80+ años,Femenino,26795,34214
2010,50,Mendoza,80+ años,Masculino,14861,19332
2010,54,Misiones,20 a 39 años,Femenino,162777,208207
2010,54,Misiones,20 a 39 años,Masculino,158071,192721
2010,54,Misiones,40 a 49 años,Femenino,57850,78963
2010,54,Misiones,40 a 49 años,Masculino,56999,73947
2010,54,Misiones,50 a 59 años,Femenino,45071,59651
2010,54,Misiones,50 a 59 años,Masculino,46123,55319
2010,54,Misiones,60 a 69 años,Femenino,28340,45889
2010,54,Misiones,60 a 69 años,Masculino,28054,42584
2010,54,Misiones,70 a 79 años,Femenino,17107,24861
2010,54,Misiones,70 a 79 años,Masculino,14890,21173
2010,54,Misiones,80+ años,Femenino,7965,11888
2010,54,Misiones,80+ años,Masculino,5466,7702
2010,58,Neuquén,20 a 39 años,Femenino,92362,113916
2010,58,Neuquén,20 a 39 años,Masculino,91667,112890
2010,58,Neuquén,40 a 49 años,Femenino,34847,52513
2010,58,Neuquén,40 a 49 años,Masculino,33300,49774
2010,58,Neuquén,50 a 59 años,Femenino,26677,38246
2010,58,Neuquén,50 a 59 años,Masculino,25989,34944
2010,58,Neuquén,60 a 69 años,Femenino,16656,27930
2010,58,Neuquén,60 a 69 años,Masculino,15937,24845
2010,58,Neuquén,70 a 79 años,Femenino,9002,16297
2010,58,Neuquén,70 a 79 años,Masculino,7371,13406
2010,58,Neuquén,80+ años,Femenino,4648,7653
2010,58,Neuquén,80+ años,Masculino,2663,4713
2010,62,Río Negro,20 a 39 años,Femenino,99138,116790
2010,62,Río Negro,20 a 39 años,Masculino,98734,112237
2010,62,Río Negro,40 a 49 años,Femenino,38720,54479
2010,62,Río Negro,40 a 49 años,Masculino,37436,51161
2010,62,Río Negro,50 a 59 años,Femenino,31683,40561
2010,62,Río Negro,50 a 59 años,Masculino,30913,37442
2010,62,Río Negro,60 a 69 años,Femenino,22299,31718
2010,62,Río Negro,60 a 69 años,Masculino,21326,28479
2010,62,Río Negro,70 a 79 años,Femenino,13149,20472
2010,62,Río Negro,70 a 79 años,Masculino,11056,16705
2010,62,Río Negro,80+ años,Femenino,7326,10724
2010,62,Río Negro,80+ años,Masculino,4361,6579
2010,66,Salta,20 a 39 años,Femenino,187561,231892
2010,66,Salta,20 a 39 años,Masculino,180343,221105
2010,66,Salta,40 a 49 años,Femenino,63821,94685
2010,66,Salta,40 a 49 años,Masculino,61078,86658
2010,66,Salta,50 a 59 años,Femenino,51141,68606
2010,66,Salta,50 a 59 años,Masculino,48303,62140
2010,66,Salta,60 a 69 años,Femenino,35343,51823
2010,66,Salta,60 a 69 años,Masculino,32303,45503
2010,66,Salta,70 a 79 años,Femenino,21135,32597
2010,66,Salta,70 a 79 años,Masculino,17844,25719
2010,66,Salta,80+ años,Femenino,10795,16843
2010,66,Salta,80+ años,Masculino,6793,10223
2010,70,San Juan,20 a 39 años,Femenino,102678,123782
2010,70,San Juan,20 a 39 años,Masculino,103182,120794
2010,70,San Juan,40 a 49 años,Femenino,37731,54214
2010,70,San Juan,40 a 49 años,Masculino,35454,51224
2010,70,San Juan,50 a 59 años,Femenino,33620,40369
2010,70,San Juan,50 a 59 años,Masculino,30064,36295
2010,70,San Juan,60 a 69 años,Femenino,25952,33525
2010,70,San Juan,60 a 69 años,Masculino,22262,27935
2010,70,San Juan,70 a 79 años,Femenino,15390,23780
2010,70,San Juan,70 a 79 años,Masculino,11510,17704
2010,70,San Juan,80+ años,Femenino,7860,11203
2010,70,San Juan,80+ años,Masculino,4512,6202
2010,74,San Luis,20 a 39 años,Femenino,66494,84325
2010,74,San Luis,20 a 39 años,Masculino,65863,81276
2010,74,San Luis,40 a 49 años,Femenino,24863,38019
2010,74,San Luis,40 a 49 años,Masculino,24976,35812
2010,74,San Luis,50 a 59 años,Femenino,20990,28104
2010,74,San Luis,50 a 59 años,Masculino,20512,26806
2010,74,San Luis,60 a 69 años,Femenino,15775,21935
2010,74,San Luis,60 a 69 años,Masculino,14590,20001
2010,74,San Luis,70 a 79 años,Femenino,9507,14571
2010,74,San Luis,70 a 79 años,Masculino,7553,11791
2010,74,San Luis,80+ años,Femenino,5366,7210
2010,74,San Luis,80+ años,Masculino,2829,4022
2010,78,Santa Cruz,20 a 39 años,Femenino,44787,55088
2010,78,Santa Cruz,20 a 39 años,Masculino,49066,53970
2010,78,Santa Cruz,40 a 49 años,Femenino,15297,24452
2010,78,Santa Cruz,40 a 49 años,Masculino,16602,24027
2010,78,Santa Cruz,50 a 59 años,Femenino,10995,16593
2010,78,Santa Cruz,50 a 59 años,Masculino,12131,15689
2010,78,Santa Cruz,60 a 69 años,Femenino,6600,11223
2010,78,Santa Cruz,60 a 69 años,Masculino,6458,10478
2010,78,Santa Cruz,70 a 79 años,Femenino,3512,5904
2010,78,Santa Cruz,70 a 79 años,Masculino,3061,4694
2010,78,Santa Cruz,80+ años,Femenino,1495,2836
2010,78,Santa Cruz,80+ años,Masculino,984,1783
2010,82,Santa Fe,20 a 39 años,Femenino,500547,542694
2010,82,Santa Fe,20 a 39 años,Masculino,497068,516588
2010,82,Santa Fe,40 a 49 años,Femenino,187158,248080
2010,82,Santa Fe,40 a 49 años,Masculino,179642,234691
2010,82,Santa Fe,50 a 59 años,Femenino,170349,189388
2010,82,Santa Fe,50 a 59 años,Masculino,158752,172779
2010,82,Santa Fe,60 a 69 años,Femenino,136948,162011
2010,82,Santa Fe,60 a 69 años,Masculino,116654,139891
2010,82,Santa Fe,70 a 79 años,Femenino,100858,117583
2010,82,Santa Fe,70 a 79 años,Masculino,69911,86373
2010,82,Santa Fe,80+ años,Femenino,67309,68016
2010,82,Santa Fe,80+ años,Masculino,30934,34882
2010,86,Santiago del Estero,20 a 39 años,Femenino,129640,172285
2010,86,Santiago del Estero,20 a 39 años,Masculino,126715,163848
2010,86,Santiago del Estero,40 a 49 años,Femenino,42626,68767
2010,86,Santiago del Estero,40 a 49 años,Masculino,43299,65744
2010,86,Santiago del Estero,50 a 59 años,Femenino,36278,46317
2010,86,Santiago del Estero,50 a 59 años,Masculino,36907,45336
2010,86,Santiago del Estero,60 a 69 años,Femenino,25781,37115
2010,86,Santiago del Estero,60 a 69 años,Masculino,25040,34899
2010,86,Santiago del Estero,70 a 79 años,Femenino,16769,23080
2010,86,Santiago del Estero,70 a 79 años,Masculino,13548,19512
2010,86,Santiago del Estero,80+ años,Femenino,9462,12442
2010,86,Santiago del Estero,80+ años,Masculino,5468,6986
2010,90,Tucumán,20 a 39 años,Femenino,230126,277243
2010,90,Tucumán,20 a 39 años,Masculino,225692,264035
2010,90,Tucumán,40 a 49 años,Femenino,77831,118471
2010,90,Tucumán,40 a 49 años,Masculino,73627,110814
2010,90,Tucumán,50 a 59 años,Femenino,71659,83873
2010,90,Tucumán,50 a 59 años,Masculino,67333,76264
2010,90,Tucumán,60 a 69 años,Femenino,48885,73095
2010,90,Tucumán,60 a 69 años,Masculino,44157,63375
2010,90,Tucumán,70 a 79 años,Femenino,30700,45021
2010,90,Tucumán,70 a 79 años,Masculino,22656,35168
2010,90,Tucumán,80+ años,Femenino,16936,23457
2010,90,Tucumán,80+ años,Masculino,9437,12330
2010,94,Tierra del Fuego,20 a 39 años,Femenino,21531,31592
2010,94,Tierra del Fuego,20 a 39 años,Masculino,22562,31407
2010,94,Tierra del Fuego,40 a 49 años,Femenino,8665,13327
2010,94,Tierra del Fuego,40 a 49 años,Masculino,8932,13127
2010,94,Tierra del Fuego,50 a 59 años,Femenino,5910,9796
2010,94,Tierra del Fuego,50 a 59 años,Masculino,6577,8873
2010,94,Tierra del Fuego,60 a 69 años,Femenino,2677,6666
2010,94,Tierra del Fuego,60 a 69 años,Masculino,2766,6599
2010,94,Tierra del Fuego,70 a 79 años,Femenino,1193,2695
2010,94,Tierra del Fuego,70 a 79 años,Masculino,989,2382
2010,94,Tierra del Fuego,80+ años,Femenino,532,1197
2010,94,Tierra del Fuego,80+ años,Masculino,268,711
2011,2,CABA,20 a 39 años,Femenino,474909,487711
2011,2,CABA,20 a 39 años,Masculino,450991,450632
2011,2,CABA,40 a 49 años,Femenino,187654,239774
2011,2,CABA,40 a 49 años,Masculino,167053,212440
2011,2,CABA,50 a 59 años,Femenino,181023,197626
2011,2,CABA,50 a 59 años,Masculino,147189,163778
2011,2,CABA,60 a 69 años,Femenino,160588,177234
2011,2,CABA,60 a 69 años,Masculino,117931,134881
2011,2,CABA,70 a 79 años,Femenino,121942,145588
2011,2,CABA,70 a 79 años,Masculino,75446,94649
2011,2,CABA,80+ años,Femenino,101794,100610
2011,2,CABA,80+ años,Masculino,43424,47994
2011,6,Buenos Aires,20 a 39 años,Femenino,2421132,2616669
2011,6,Buenos Aires,20 a 39 años,Masculino,2408648,2508060
2011,6,Buenos Aires,40 a 49 años,Femenino,940795,1237642
2011,6,Buenos Aires,40 a 49 años,Masculino,901249,1150653
2011,6,Buenos Aires,50 a 59 años,Femenino,820462,953510
2011,6,Buenos Aires,50 a 59 años,Masculino,758282,867242
2011,6,Buenos Aires,60 a 69 años,Femenino,651503,774148
2011,6,Buenos Aires,60 a 69 años,Masculino,560217,660434
2011,6,Buenos Aires,70 a 79 años,Femenino,440551,554740
2011,6,Buenos Aires,70 a 79 años,Masculino,315203,409703
2011,6,Buenos Aires,80+ años,Femenino,279567,315700
2011,6,Buenos Aires,80+ años,Masculino,134283,164197
2011,10,Catamarca,20 a 39 años,Femenino,57332,69568
2011,10,Catamarca,20 a 39 años,Masculino,57893,67484
2011,10,Catamarca,40 a 49 años,Femenino,20289,29756
2011,10,Catamarca,40 a 49 años,Masculino,20327,28320
2011,10,Catamarca,50 a 59 años,Femenino,16932,21346
2011,10,Catamarca,50 a 59 años,Masculino,16989,20057
2011,10,Catamarca,60 a 69 años,Femenino,12112,16782
2011,10,Catamarca,60 a 69 años,Masculino,11442,15424
2011,10,Catamarca,70 a 79 años,Femenino,7516,10466
2011,10,Catamarca,70 a 79 años,Masculino,5852,8744
2011,10,Catamarca,80+ años,Femenino,4559,5677
2011,10,Catamarca,80+ años,Masculino,2484,3212
2011,14,Córdoba,20 a 39 años,Femenino,522876,590657
2011,14,Córdoba,20 a 39 años,Masculino,520057,566330
2011,14,Córdoba,40 a 49 años,Femenino,196709,267414
2011,14,Córdoba,40 a 49 años,Masculino,187332,251147
2011,14,Córdoba,50 a 59 años,Femenino,175407,203970
2011,14,Córdoba,50 a 59 años,Masculino,161567,187612
2011,14,Córdoba,60 a 69 años,Femenino,146008,171581
2011,14,Córdoba,60 a 69 años,Masculino,124170,146956
2011,14,Córdoba,70 a 79 años,Femenino,99191,125908
2011,14,Córdoba,70 a 79 años,Masculino,71197,92655
2011,14,Córdoba,80+ años,Femenino,61959,69646
2011,14,Córdoba,80+ años,Masculino,29770,36639
2011,18,Corrientes,20 a 39 años,Femenino,154828,197070
2011,18,Corrientes,20 a 39 años,Masculino,147724,184522
2011,18,Corrientes,40 a 49 años,Femenino,56335,76986
2011,18,Corrientes,40 a 49 años,Masculino,53182,71224
2011,18,Corrientes,50 a 59 años,Femenino,47833,60569
2011,18,Corrientes,50 a 59 años,Masculino,46418,54693
2011,18,Corrientes,60 a 69 años,Femenino,33087,48537
2011,18,Corrientes,60 a 69 años,Masculino,31249,43737
2011,18,Corrientes,70 a 79 años,Femenino,20925,29794
2011,18,Corrientes,70 a 79 años,Masculino,15860,24149
2011,18,Corrientes,80+ años,Femenino,11351,15796
2011,18,Corrientes,80+ años,Masculino,6376,8626
2011,22,Chaco,20 a 39 años,Femenino,165967,189918
2011,22,Chaco,20 a 39 años,Masculino,159516,176432
2011,22,Chaco,40 a 49 años,Femenino,57566,74048
2011,22,Chaco,40 a 49 años,Masculino,54885,68146
2011,22,Chaco,50 a 59 años,Femenino,48042,55057
2011,22,Chaco,50 a 59 años,Masculino,47208,49618
2011,22,Chaco,60 a 69 años,Femenino,31164,42846
2011,22,Chaco,60 a 69 años,Masculino,29356,38355
2011,22,Chaco,70 a 79 años,Femenino,19719,24145
2011,22,Chaco,70 a 79 años,Masculino,15121,18957
2011,22,Chaco,80+ años,Femenino,9920,12530
2011,22,Chaco,80+ años,Masculino,5556,6483
2011,26,Chubut,20 a 39 años,Femenino,83952,92410
2011,26,Chubut,20 a 39 años,Masculino,85821,90670
2011,26,Chubut,40 a 49 años,Femenino,30462,44067
2011,26,Chubut,40 a 49 años,Masculino,30333,42441
2011,26,Chubut,50 a 59 años,Femenino,24562,30700
2011,26,Chubut,50 a 59 años,Masculino,24313,28924
2011,26,Chubut,60 a 69 años,Femenino,16505,23445
2011,26,Chubut,60 a 69 años,Masculino,15429,21221
2011,26,Chubut,70 a 79 años,Femenino,9758,14289
2011,26,Chubut,70 a 79 años,Masculino,7614,11777
2011,26,Chubut,80+ años,Femenino,5272,7728
2011,26,Chubut,80+ años,Masculino,3013,4578
2011,30,Entre Ríos,20 a 39 años,Femenino,187056,216233
2011,30,Entre Ríos,20 a 39 años,Masculino,185728,209003
2011,30,Entre Ríos,40 a 49 años,Femenino,72217,96007
2011,30,Entre Ríos,40 a 49 años,Masculino,70023,91742
2011,30,Entre Ríos,50 a 59 años,Femenino,63940,75121
2011,30,Entre Ríos,50 a 59 años,Masculino,60152,70496
2011,30,Entre Ríos,60 a 69 años,Femenino,50184,62750
2011,30,Entre Ríos,60 a 69 años,Masculino,44329,54690
2011,30,Entre Ríos,70 a 79 años,Femenino,34518,43688
2011,30,Entre Ríos,70 a 79 años,Masculino,24257,33081
2011,30,Entre Ríos,80+ años,Femenino,20966,24813
2011,30,Entre Ríos,80+ años,Masculino,9314,12079
2011,34,Formosa,20 a 39 años,Femenino,79835,97802
2011,34,Formosa,20 a 39 años,Masculino,75896,90646
2011,34,Formosa,40 a 49 años,Femenino,29647,38400
2011,34,Formosa,40 a 49 años,Masculino,28904,35712
2011,34,Formosa,50 a 59 años,Femenino,24421,29696
2011,34,Formosa,50 a 59 años,Masculino,24249,27870
2011,34,Formosa,60 a 69 años,Femenino,15807,23312
2011,34,Formosa,60 a 69 años,Masculino,15496,21399
2011,34,Formosa,70 a 79 años,Femenino,9406,13426
2011,34,Formosa,70 a 79 años,Masculino,8505,11486
2011,34,Formosa,80+ años,Femenino,4600,6494
2011,34,Formosa,80+ años,Masculino,3329,4170
2011,38,Jujuy,20 a 39 años,Femenino,107794,129379
2011,38,Jujuy,20 a 39 años,Masculino,104934,123280
2011,38,Jujuy,40 a 49 años,Femenino,37506,58243
2011,38,Jujuy,40 a 49 años,Masculino,34818,54069
2011,38,Jujuy,50 a 59 años,Femenino,30871,41054
2011,38,Jujuy,50 a 59 años,Masculino,27953,36142
2011,38,Jujuy,60 a 69 años,Femenino,21665,32129
2011,38,Jujuy,60 a 69 años,Masculino,19316,27239
2011,38,Jujuy,70 a 79 años,Femenino,12526,20054
2011,38,Jujuy,70 a 79 años,Masculino,10438,15762
2011,38,Jujuy,80+ años,Femenino,6059,10245
2011,38,Jujuy,80+ años,Masculino,3828,6258
2011,42,La Pampa,20 a 39 años,Femenino,47490,53069
2011,42,La Pampa,20 a 39 años,Masculino,48080,51971
2011,42,La Pampa,40 a 49 años,Femenino,19641,24782
2011,42,La Pampa,40 a 49 años,Masculino,19369,23993
2011,42,La Pampa,50 a 59 años,Femenino,16836,19673
2011,42,La Pampa,50 a 59 años,Masculino,16907,18720
2011,42,La Pampa,60 a 69 años,Femenino,13592,15939
2011,42,La Pampa,60 a 69 años,Masculino,12979,14995
2011,42,La Pampa,70 a 79 años,Femenino,9189,11639
2011,42,La Pampa,70 a 79 años,Masculino,7387,9377
2011,42,La Pampa,80+ años,Femenino,5768,6443
2011,42,La Pampa,80+ años,Masculino,3090,3711
2011,46,La Rioja,20 a 39 años,Femenino,55966,65283
2011,46,La Rioja,20 a 39 años,Masculino,55303,61749
2011,46,La Rioja,40 a 49 años,Femenino,18771,26896
2011,46,La Rioja,40 a 49 años,Masculino,18673,25141
2011,46,La Rioja,50 a 59 años,Femenino,15156,18883
2011,46,La Rioja,50 a 59 años,Masculino,15317,17710
2011,46,La Rioja,60 a 69 años,Femenino,10314,14231
2011,46,La Rioja,60 a 69 años,Masculino,9991,13311
2011,46,La Rioja,70 a 79 años,Femenino,6238,8638
2011,46,La Rioja,70 a 79 años,Masculino,4920,6915
2011,46,La Rioja,80+ años,Femenino,3529,4183
2011,46,La Rioja,80+ años,Masculino,2020,2435
2011,50,Mendoza,20 a 39 años,Femenino,273232,307499
2011,50,Mendoza,20 a 39 años,Masculino,271972,296423
2011,50,Mendoza,40 a 49 años,Femenino,99864,137781
2011,50,Mendoza,40 a 49 años,Masculino,93412,128333
2011,50,Mendoza,50 a 59 años,Femenino,89988,105301
2011,50,Mendoza,50 a 59 años,Masculino,81581,93546
2011,50,Mendoza,60 a 69 años,Femenino,73376,90256
2011,50,Mendoza,60 a 69 años,Masculino,63084,76909
2011,50,Mendoza,70 a 79 años,Femenino,46803,66301
2011,50,Mendoza,70 a 79 años,Masculino,35292,50055
2011,50,Mendoza,80+ años,Femenino,27682,34214
2011,50,Mendoza,80+ años,Masculino,15367,19332
2011,54,Misiones,20 a 39 años,Femenino,166094,208207
2011,54,Misiones,20 a 39 años,Masculino,161397,192721
2011,54,Misiones,40 a 49 años,Femenino,58611,78963
2011,54,Misiones,40 a 49 años,Masculino,57436,73947
2011,54,Misiones,50 a 59 años,Femenino,46480,59651
2011,54,Misiones,50 a 59 años,Masculino,47355,55319
2011,54,Misiones,60 a 69 años,Femenino,29450,45889
2011,54,Misiones,60 a 69 años,Masculino,29084,42584
2011,54,Misiones,70 a 79 años,Femenino,17585,24861
2011,54,Misiones,70 a 79 años,Masculino,15234,21173
2011,54,Misiones,80+ años,Femenino,8428,11888
2011,54,Misiones,80+ años,Masculino,5666,7702
2011,58,Neuquén,20 a 39 años,Femenino,93621,113916
2011,58,Neuquén,20 a 39 años,Masculino,93165,112890
2011,58,Neuquén,40 a 49 años,Femenino,35606,52513
2011,58,Neuquén,40 a 49 años,Masculino,33989,49774
2011,58,Neuquén,50 a 59 años,Femenino,27516,38246
2011,58,Neuquén,50 a 59 años,Masculino,26634,34944
2011,58,Neuquén,60 a 69 años,Femenino,17515,27930
2011,58,Neuquén,60 a 69 años,Masculino,16682,24845
2011,58,Neuquén,70 a 79 años,Femenino,9374,16297
2011,58,Neuquén,70 a 79 años,Masculino,7692,13406
2011,58,Neuquén,80+ años,Femenino,4900,7653
2011,58,Neuquén,80+ años,Masculino,2803,4713
2011,62,Río Negro,20 a 39 años,Femenino,100914,116790
2011,62,Río Negro,20 a 39 años,Masculino,100673,112237
2011,62,Río Negro,40 a 49 años,Femenino,39333,54479
2011,62,Río Negro,40 a 49 años,Masculino,38103,51161
